Item_Visibility,Outlet_Age,Item_Age,MRP_x_Visibility,Item_Fat_Content,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Weight,Visibility_Ratio,New_Item_type,Item_MRP,Item_Outlet_Sales
0.072952298,14,1975.0,5.5515677445828,Low Fat,Medium,Tier 1,Supermarket Type1,17.25,0.9998609311951125,FOOD,76.0986,623.1888
0.069087481,9,2002.0,15.110578946884601,Low Fat,Small,Tier 2,Supermarket Type1,15.85,0.8485120331075454,FOOD,218.7166,1088.583
0.075215349,28,1992.0,8.1552543014646,Regular,Small,Tier 1,Grocery Store,14.6,1.360731777693392,FOOD,108.4254,217.0508
0.047645037,6,1959.0,8.2255440067614,Low Fat,Small,Tier 2,Supermarket Type1,18.0,0.8592637644599432,Non-Consumable,172.6422,2931.5174
0.122242847,28,1978.0,25.373189846138597,Low Fat,Medium,Tier 3,Supermarket Type3,7.435,0.8946278475691621,FOOD,207.5638,4555.4036
0.076975118,14,1970.0,3.5569124376147996,Low Fat,Medium,Tier 1,Supermarket Type1,16.0,1.0007645972815022,FOOD,46.2086,490.6946
0.070890602,14,2001.0,7.917487774972,Low Fat,Medium,Tier 1,Supermarket Type1,4.59,1.0024186237136832,Drinks,111.686,1584.604
0.132560174,26,1986.0,12.8944727814324,Low Fat,High,Tier 3,Supermarket Type1,11.85,0.8979458999685517,Drinks,97.2726,782.9808
0.044767032,28,1977.0,7.776275200372799,Regular,Medium,Tier 3,Supermarket Type3,13.0,0.9950020392281836,Drinks,173.7054,5778.4782
0.007962273,28,1975.0,1.3857715099206003,Low Fat,Medium,Tier 3,Supermarket Type3,17.6,0.8839393003271567,FOOD,174.0422,5173.266
0.058799705,6,1971.0,12.979776160047999,Low Fat,Small,Tier 2,Supermarket Type1,18.2,0.7820577480084081,Non-Consumable,220.7456,4420.912
0.186445212,11,1995.0,47.6497655417976,Low Fat,Small,Tier 2,Supermarket Type1,7.825,0.954337714670599,Non-Consumable,255.5698,1522.0188
0.098606543,28,2000.0,22.94870075239,Regular,Small,Tier 1,Grocery Store,13.85,1.4526352530605653,FOOD,232.73,932.12
0.125222705,4,1995.0,14.194544591651999,Low Fat,Medium,Tier 3,Supermarket Type2,8.895,1.0039664315897683,Non-Consumable,113.3544,1006.6896
0.062609071,6,1972.0,9.3063250097678,Regular,Small,Tier 2,Supermarket Type1,18.5,0.9077799457475215,FOOD,148.6418,1765.7016
0.009930514,26,1991.0,1.563688525982,Regular,High,Tier 3,Supermarket Type1,14.85,0.8966138147855162,FOOD,157.463,2503.408
0.099428487,28,1970.0,18.6815985367326,Low Fat,Medium,Tier 3,Supermarket Type3,20.2,0.9938204974343688,Non-Consumable,187.8898,7296.5022
0.103793399,9,1967.0,11.433299590805598,Low Fat,Small,Tier 2,Supermarket Type1,7.51,0.9980249835899546,FOOD,110.1544,2684.5056
0.1726662592,14,1969.0,19.330298516706563,Low Fat,Medium,Tier 1,Supermarket Type1,15.6,1.0,FOOD,111.9518,2163.1842
0.111419588,9,1991.0,17.2031621032824,Low Fat,Small,Tier 2,Supermarket Type1,8.02,0.8813028058214424,FOOD,154.3998,3383.5956
0.106051405,11,1990.0,13.193282618463,Low Fat,Small,Tier 2,Supermarket Type1,11.0,0.8710347038001668,FOOD,124.4046,2241.0828
0.04016342,28,2003.0,7.276246147719999,Regular,Medium,Tier 3,Supermarket Type3,5.785,0.9943885509988807,FOOD,181.166,3415.554
0.026925385,11,2008.0,7.118829465535001,Low Fat,Small,Tier 2,Supermarket Type1,17.5,1.0010958868788233,FOOD,264.391,5259.82
0.099962524,16,1980.0,19.3772554572848,Low Fat,Small,Tier 1,Supermarket Type1,7.235,0.8818111551421578,FOOD,193.8452,1957.452
0.020614212,28,1993.0,2.6057312221752,Low Fat,Medium,Tier 3,Supermarket Type3,14.15,0.9954126054039716,FOOD,126.4046,5353.6978
0.050692386,28,1959.0,6.3704006253708,Low Fat,Medium,Tier 3,Supermarket Type3,17.7,0.8654926842590562,Non-Consumable,125.6678,4832.3764
0.008589133,6,1965.0,0.6962505814194001,Low Fat,Small,Tier 2,Supermarket Type1,18.0,1.004587332246806,FOOD,81.0618,1450.1124
0.023673342,4,1977.0,4.4762644027332,Low Fat,Medium,Tier 3,Supermarket Type2,16.1,0.9023205632129924,Drinks,189.0846,5350.3688
0.075881475,11,2007.0,11.781782744760001,Low Fat,Small,Tier 2,Supermarket Type1,7.475,0.9130599656926742,Non-Consumable,155.2656,2934.8464
0.061330521,15,1959.0,10.9617144132678,Low Fat,Small,Tier 3,Grocery Store,16.5,1.4321268615440537,Non-Consumable,178.7318,360.8636
0.030869612,11,1967.0,1.5373313732896001,Low Fat,Small,Tier 2,Supermarket Type1,11.35,0.8090025354262457,FOOD,49.8008,708.4112
0.024944396,9,1993.0,2.380718098636,Regular,Small,Tier 2,Supermarket Type1,16.1,0.9984859072620339,FOOD,95.441,2220.443
0.057654132,11,1975.0,4.794321593071199,Low Fat,Small,Tier 2,Supermarket Type1,18.7,0.9994772464321017,FOOD,83.1566,1606.5754
0.143713508,11,1996.0,13.888617126628,Low Fat,Small,Tier 2,Supermarket Type1,8.645,1.0010131164959315,Non-Consumable,96.641,868.869
0.032812669,6,1973.0,4.8280298665248,Low Fat,Small,Tier 2,Supermarket Type1,17.1,0.9032521355098879,FOOD,147.1392,2237.088
0.045266806,16,2001.0,1.6743014602444,Regular,Small,Tier 1,Supermarket Type1,9.8,0.9981932463834717,FOOD,36.9874,705.748
0.099747488,28,1969.0,7.504282815206399,Low Fat,Medium,Tier 3,Supermarket Type3,16.1,0.9947753556304872,FOOD,75.2328,1544.656
0.14895016049999998,28,1992.0,36.19271432915669,Low Fat,Medium,Tier 3,Supermarket Type3,7.475,1.0,FOOD,242.9854,6767.1912
0.089742065,26,1997.0,19.179602338147998,Low Fat,High,Tier 3,Supermarket Type1,15.25,0.8869300882194779,FOOD,213.7192,1078.596
0.011351778,6,1971.0,2.6849770210944,Low Fat,Small,Tier 2,Supermarket Type1,10.5,1.0041025760551041,Non-Consumable,236.5248,4029.4216
0.081096613,6,1983.0,13.817159826326998,Low Fat,Small,Tier 2,Supermarket Type1,5.82,0.9266506218294608,Non-Consumable,170.379,1018.674
0.025827199,16,1964.0,6.7983024714974,Low Fat,Small,Tier 1,Supermarket Type1,10.0,0.9995627519121483,FOOD,263.2226,3700.5164
0.04720297775,11,1970.0,4.8667025307894,Low Fat,Small,Tier 2,Supermarket Type1,5.5,1.0,Non-Consumable,103.1016,2024.032
0.148938624,15,1995.0,28.588828452249597,Low Fat,Small,Tier 3,Grocery Store,18.35,1.4749114735477173,Non-Consumable,191.9504,767.0016
0.0204073884,15,1972.0,4.306456892676961,Low Fat,Small,Tier 3,Grocery Store,19.0,1.0,Non-Consumable,211.0244,1482.0708
0.029535852,26,2002.0,1.9940894190984002,Regular,High,Tier 3,Supermarket Type1,6.71,0.9970834218535125,FOOD,67.5142,593.2278
0.011143599,14,1967.0,0.9834671861460001,Regular,Medium,Tier 1,Supermarket Type1,10.3,0.9131894017095897,FOOD,88.254,1125.202
0.014045832,14,1995.0,3.1290546054672,Low Fat,Medium,Tier 1,Supermarket Type1,18.35,1.0001428504376566,Non-Consumable,222.7746,1570.6222
0.014730322,9,1975.0,1.3392396313384,Regular,Small,Tier 2,Supermarket Type1,13.8,0.8307129227738663,FOOD,90.9172,2141.2128
0.026520107,6,1953.0,3.8404509509696005,Regular,Small,Tier 2,Supermarket Type1,10.5,0.8601535027250491,FOOD,144.8128,2157.192
0.083736551,14,1960.0,14.9663844860218,Regular,Medium,Tier 1,Supermarket Type1,20.75,1.001421182102381,FOOD,178.7318,3428.2042
0.059557164,28,2008.0,15.7065701387064,Low Fat,Medium,Tier 3,Supermarket Type3,6.825,0.8045806052567487,Non-Consumable,263.7226,6872.3876
0.028837829,4,2000.0,3.3985150773868,Regular,Medium,Tier 3,Supermarket Type2,9.895,1.002470908339347,FOOD,117.8492,1506.0396
0.113669629,28,1964.0,10.1188476396542,Low Fat,Small,Tier 1,Grocery Store,19.7,1.4155717535638817,FOOD,89.0198,174.4396
0.012865901,28,1961.0,0.7636375415936001,Low Fat,Small,Tier 1,Grocery Store,6.365,1.5215381736358762,FOOD,59.3536,122.5072
0.182236555,28,2011.0,19.528870154221,Regular,Small,Tier 1,Grocery Store,20.0,1.4739231554496104,FOOD,107.1622,211.7244
0.176069023,26,1989.0,27.6006504730892,Low Fat,High,Tier 3,Supermarket Type1,11.1,0.9462129205650598,FOOD,156.7604,1901.5248
0.053574075,9,2005.0,11.984992029359999,Regular,Small,Tier 2,Supermarket Type1,10.1,0.8976514343800235,FOOD,223.7088,2684.5056
0.044063785,28,2011.0,6.488031018213,Regular,Small,Tier 1,Grocery Store,17.2,1.4719716788380908,FOOD,147.2418,294.2836
0.105573769,4,1973.0,15.2006379491428,Regular,Medium,Tier 3,Supermarket Type2,14.0,0.8586082749519324,FOOD,143.9812,1139.8496
0.030657949,28,1967.0,1.5482509508592,Low Fat,Medium,Tier 3,Supermarket Type3,11.35,0.8034554652636557,FOOD,50.5008,1012.016
0.172042892,6,2005.0,24.0832177851496,Regular,Small,Tier 2,Supermarket Type1,9.395,0.9300109581396699,FOOD,139.9838,1966.7732
0.064052392,28,1992.0,16.4079553757232,Low Fat,Medium,Tier 3,Supermarket Type3,20.2,0.9943207235354347,FOOD,256.1646,7472.2734
0.034531702,28,1987.0,4.912120796819199,Regular,Medium,Tier 3,Supermarket Type3,19.25,0.9949026910801637,FOOD,142.2496,2399.5432
0.028365524,14,1971.0,3.1227945757888,Low Fat,Medium,Tier 1,Supermarket Type1,6.13,0.9979565225483169,Non-Consumable,110.0912,1637.868
0.097866209,9,2000.0,5.0041341450716,Low Fat,Small,Tier 2,Supermarket Type1,8.5,0.8745633880114023,FOOD,51.1324,1350.2424
0.01401884,28,2009.0,2.497237652096,Regular,Medium,Tier 3,Supermarket Type3,11.800000000000002,0.99414951567604,FOOD,178.1344,3747.1224
0.0554487675,16,2006.0,6.346211248156501,Low Fat,Small,Tier 1,Supermarket Type1,9.1,1.0,Non-Consumable,114.4518,1593.9252
0.044539371,15,1979.0,3.8000902258458003,Low Fat,Small,Tier 3,Grocery Store,15.25,1.5251820838403425,FOOD,85.3198,261.6594
0.021526135000000002,26,2004.0,3.8746526372760006,Low Fat,High,Tier 3,Supermarket Type1,13.5,1.0,FOOD,179.9976,4889.6352
0.0781195325,14,1954.0,5.651010741985,Low Fat,Medium,Tier 1,Supermarket Type1,10.8,1.0000000000000002,Drinks,72.338,805.618
0.050168354,9,1977.0,4.784816796420801,Low Fat,Small,Tier 2,Supermarket Type1,15.2,0.842324220029004,Drinks,95.3752,1438.128
0.040154087,6,1989.0,6.6128480949516,Regular,Small,Tier 2,Supermarket Type1,19.35,0.8354597461461367,Drinks,164.6868,1146.5076
0.009364957,28,1977.0,0.695235677766,Low Fat,Medium,Tier 3,Supermarket Type3,12.3,0.883894671424608,FOOD,74.238,1171.808
0.037539164,26,1979.0,4.0138901263656,Regular,High,Tier 3,Supermarket Type1,11.5,0.9107366910334534,FOOD,106.9254,3038.7112
0.026992588,6,1970.0,3.4362104375760003,Low Fat,Small,Tier 2,Supermarket Type1,9.8,0.892152119441733,FOOD,127.302,2277.036
0.076156245,6,2007.0,11.915832567672,Low Fat,Small,Tier 2,Supermarket Type1,7.475,0.9163661940807408,Non-Consumable,156.4656,2008.0528
0.026192765,4,1991.0,5.649386519025,Low Fat,Medium,Tier 3,Supermarket Type2,9.8,0.8846673787661793,FOOD,215.685,649.155
0.058542509,28,1992.0,11.026657197677,Regular,Medium,Tier 3,Supermarket Type3,10.3,0.8767395090258306,FOOD,188.353,4364.319
0.089686322,4,1980.0,10.3454786780796,Low Fat,Medium,Tier 3,Supermarket Type2,14.75,1.0,FOOD,115.3518,1821.6288
0.047364617,6,1970.0,4.7365374833872,Low Fat,Small,Tier 2,Supermarket Type1,5.5,1.003424344346581,Non-Consumable,100.0016,708.4112
0.156269303,9,1998.0,24.9496131245134,Low Fat,Small,Tier 2,Supermarket Type1,17.2,0.9998501529722532,FOOD,159.6578,3048.6982
0.035185588,16,2003.0,6.380266006098399,Low Fat,Small,Tier 1,Supermarket Type1,19.2,0.8556865675279693,FOOD,181.3318,1443.4544
0.2262488690400001,28,1967.0,34.48028239192221,Low Fat,Small,Tier 1,Grocery Store,6.035,1.3345046697041325,FOOD,152.3998,153.7998
0.009979271,4,1991.0,1.554401188773,Regular,Medium,Tier 3,Supermarket Type2,14.85,0.9010160239528863,FOOD,155.763,3129.26
0.054863459,4,1984.0,3.2036419613870004,Low Fat,Medium,Tier 3,Supermarket Type2,7.565,1.0038050567901076,Non-Consumable,58.393,509.337
0.075620262,6,1979.0,9.362136288805198,Low Fat,Small,Tier 2,Supermarket Type1,18.25,1.0045873942770749,FOOD,123.8046,3486.1288
0.02236923,4,1978.0,2.34427293477,Regular,Medium,Tier 3,Supermarket Type2,9.6,1.0029492145737617,FOOD,104.799,1341.587
0.073906461,9,1987.0,16.144733373820202,Regular,Small,Tier 2,Supermarket Type1,7.855,0.8428319661661402,FOOD,218.4482,4819.0604
0.032283676,6,1975.0,1.6852337141407998,Low Fat,Small,Tier 2,Supermarket Type1,10.1,0.8859891398772054,FOOD,52.2008,759.012
0.11207602,9,1991.0,6.50287483244,Low Fat,Small,Tier 2,Supermarket Type1,10.395,0.9992863444077023,FOOD,58.022,659.142
0.087668236,6,1963.0,8.323309994076,Low Fat,Small,Tier 2,Supermarket Type1,16.25,0.8535158061642909,FOOD,94.941,1737.738
0.049067877,16,2003.0,5.6731101758352,Low Fat,Small,Tier 1,Supermarket Type1,17.6,0.9985902857918646,FOOD,115.6176,2519.3872
0.026355345,11,2004.0,2.657493773454,Regular,Small,Tier 2,Supermarket Type1,15.5,0.8819707775432907,FOOD,100.8332,1537.998
0.145631695,4,1994.0,25.16632194956,Regular,Medium,Tier 3,Supermarket Type2,7.59,1.0036757966284977,FOOD,172.808,2250.404
0.029793955,28,1979.0,4.983980462728,Low Fat,Medium,Tier 3,Supermarket Type3,17.7,0.9070812508347407,FOOD,167.2816,5704.5744
0.033160417,14,1959.0,3.9663970623707994,Low Fat,Medium,Tier 1,Supermarket Type1,11.1,0.8904569005974997,Non-Consumable,119.6124,2251.7356
0.035574413,28,1956.0,4.6754881815292,Low Fat,Medium,Tier 3,Supermarket Type3,10.895000000000001,0.9070388688913917,FOOD,131.4284,5404.9644
0.047801883,16,1985.0,6.091690322364601,Regular,Small,Tier 1,Supermarket Type1,16.1,0.8984062187308689,FOOD,127.4362,2265.0516
0.083198341,16,2008.0,20.473248077261598,Low Fat,Small,Tier 1,Supermarket Type1,5.155,0.8425339572259664,FOOD,246.0776,990.7104
0.059281315,28,1968.0,6.61496481559,Low Fat,Small,Tier 1,Grocery Store,11.65,1.55459452672399,FOOD,111.586,339.558
0.171417316,28,2012.0,29.667846265920797,Low Fat,Small,Tier 1,Grocery Store,17.5,1.5215139944270708,Drinks,173.0738,347.5476
0.007348286,16,1961.0,0.4618662289296,Low Fat,Small,Tier 1,Supermarket Type1,6.365,0.8690178526784931,FOOD,62.8536,796.2968
0.146350166,9,1965.0,22.3333865719984,Low Fat,Small,Tier 2,Supermarket Type1,11.65,1.0,FOOD,152.6024,303.6048
0.170795745,9,1998.0,26.381623159935,Regular,Small,Tier 2,Supermarket Type1,18.25,0.9544466441177384,FOOD,154.463,2190.482
0.025966531,14,1962.0,2.6555296123894,Regular,Medium,Tier 1,Supermarket Type1,11.8,0.9999112936704522,FOOD,102.2674,2444.8176
0.161489509,16,1970.0,6.075073839071,Low Fat,Small,Tier 1,Supermarket Type1,18.2,0.9520629938898763,FOOD,37.619,366.19
0.025899245,26,2004.0,2.1012109266990002,Regular,High,Tier 3,Supermarket Type1,13.65,0.9110130665644492,FOOD,81.1302,792.302
0.039906377,14,1969.0,7.634840159987601,Regular,Medium,Tier 1,Supermarket Type1,8.365,1.000184833360119,FOOD,191.3188,1713.7692
0.072864869,28,1976.0,12.0411090509094,Low Fat,Small,Tier 1,Grocery Store,17.6,1.5542369353946175,Drinks,165.2526,822.263
0.079419755,14,1966.0,7.926425111970999,Regular,Medium,Tier 1,Supermarket Type1,20.7,1.0024260691611624,FOOD,99.8042,1488.063
0.03050705,16,1970.0,5.502434580300001,Low Fat,Small,Tier 1,Supermarket Type1,17.75,0.8685405812999598,Non-Consumable,180.366,2336.958
0.073490977,4,1987.0,11.5672740050644,Low Fat,Medium,Tier 3,Supermarket Type2,18.0,1.0024590748522448,FOOD,157.3972,778.986
0.070843019,6,1978.0,12.591241476153598,Low Fat,Small,Tier 2,Supermarket Type1,9.695,1.0049899012678511,Drinks,177.7344,1605.9096
0.053688479,4,1974.0,9.5726665433958,Low Fat,Medium,Tier 3,Supermarket Type2,6.42,0.8848414478081436,FOOD,178.3002,2328.3026
0.056911107,11,1998.0,13.3151616203694,Low Fat,Small,Tier 2,Supermarket Type1,10.6,0.8323254991828726,Drinks,233.9642,3717.8272
0.014472516,15,2007.0,1.7667410742096,Low Fat,Small,Tier 3,Grocery Store,5.03,1.4760202983494453,Non-Consumable,122.0756,121.1756
0.150319469,11,2009.0,23.589453886807203,Regular,Small,Tier 2,Supermarket Type1,7.825,0.9344920739950429,FOOD,156.9288,1571.288
0.032750291,28,1967.0,3.6730040861738,Regular,Medium,Tier 3,Supermarket Type3,8.63,0.8044304853683685,FOOD,112.1518,5351.0346
0.016622448,14,1994.0,0.8345034059232002,Regular,Medium,Tier 1,Supermarket Type1,17.7,0.9235614136890022,FOOD,50.2034,1166.4816
0.014482153,14,2008.0,2.6400240811349995,Low Fat,Medium,Tier 1,Supermarket Type1,8.235,0.9993688281716903,Non-Consumable,182.295,3661.9
0.0479342655,11,2001.0,6.7882301824887,Low Fat,Small,Tier 2,Supermarket Type1,11.6,1.0000000000000002,Drinks,141.6154,3829.0158
0.025205909,14,2011.0,3.7592546388961994,Regular,Medium,Tier 1,Supermarket Type1,17.2,0.8420153690240214,FOOD,149.1418,1177.1344
0.037971697,11,1996.0,1.478921654756,Low Fat,Small,Tier 2,Supermarket Type1,11.0,1.001314197134243,Non-Consumable,38.948,519.324
0.039544237,26,1955.0,6.4715172000662005,Low Fat,High,Tier 3,Supermarket Type1,19.6,0.9992070328316406,FOOD,163.6526,1151.1682
0.111613921,14,1991.0,17.043423413915804,Low Fat,Medium,Tier 1,Supermarket Type1,8.02,0.8828399342675078,FOOD,152.6998,3383.5956
0.140524691,11,1980.0,24.2793502220924,Regular,Small,Tier 2,Supermarket Type1,5.365,0.8919571374471835,FOOD,172.7764,2233.0932
0.045073782,11,1955.0,4.5930905038512,Regular,Small,Tier 2,Supermarket Type1,11.35,0.8903153354651352,FOOD,101.9016,2631.2416
0.043168763,28,1964.0,3.5769291671695997,Low Fat,Small,Tier 1,Grocery Store,19.7,1.4731422342606413,Drinks,82.8592,165.1184
0.020547951,16,1970.0,1.0527208448124,Low Fat,Small,Tier 1,Supermarket Type1,16.35,0.9106379865707862,FOOD,51.2324,571.2564
0.113694957,14,1975.0,28.8185336186868,Low Fat,Medium,Tier 1,Supermarket Type1,17.25,0.8889642947877868,Non-Consumable,253.4724,6040.1376
0.097043739,9,1974.0,5.579335686327,Low Fat,Small,Tier 2,Supermarket Type1,13.8,0.8803487558457069,Drinks,57.493,1358.232
0.058121214,9,2008.0,6.073608741786,Low Fat,Small,Tier 2,Supermarket Type1,8.485,0.7998807910754875,Non-Consumable,104.499,1238.388
0.07665661,26,1992.0,2.4802859418380003,Regular,High,Tier 3,Supermarket Type1,11.8,0.9019799626531979,FOOD,32.3558,169.779
0.035204319,14,1959.0,4.325660288487,Low Fat,Medium,Tier 1,Supermarket Type1,15.35,0.9987842074338318,Non-Consumable,122.873,2832.979
0.089333332,11,1984.0,13.0078443391864,Low Fat,Small,Tier 2,Supermarket Type1,10.0,0.849816913166332,Non-Consumable,145.6102,2624.5836
0.10928589160000002,6,2012.0,16.756958759276245,Regular,Small,Tier 2,Supermarket Type1,19.2,1.0000000000000002,FOOD,153.3314,3257.7594
0.080956792,6,1996.0,7.7106163145312,Low Fat,Small,Tier 2,Supermarket Type1,18.6,1.00452932874951,Non-Consumable,95.2436,1796.3284
0.03391645,26,2006.0,4.4406265321800005,Low Fat,High,Tier 3,Supermarket Type1,18.5,0.9106488477586567,Non-Consumable,130.9284,1713.7692
0.102704495,9,1999.0,9.68626633244,Regular,Small,Tier 2,Supermarket Type1,20.25,0.8987246176973552,FOOD,94.312,2982.784
0.163910938,9,1995.0,19.5402163052312,Low Fat,Small,Tier 2,Supermarket Type1,12.35,0.948616284684724,Non-Consumable,119.2124,1303.6364
0.058827383,16,1956.0,10.1327108193584,Regular,Small,Tier 1,Supermarket Type1,14.5,0.8881957593839346,FOOD,172.2448,2897.5616
0.044840933,26,2012.0,3.514049396411,Low Fat,High,Tier 3,Supermarket Type1,14.8,0.8695966769252246,Drinks,78.367,918.804
0.029843736,4,2011.0,4.2968593280495995,Regular,Medium,Tier 3,Supermarket Type2,14.0,0.906571469715902,FOOD,143.9786,866.8716
0.061446997,6,1976.0,9.2417758215928,Low Fat,Small,Tier 2,Supermarket Type1,10.8,1.005383654909026,Drinks,150.4024,2884.2456
0.011180713,26,1958.0,0.6022088551782,Low Fat,High,Tier 3,Supermarket Type1,14.65,0.8400386475781937,Non-Consumable,53.8614,221.0456
0.038822077,28,1968.0,5.735643535718601,Low Fat,Medium,Tier 3,Supermarket Type3,18.0,0.994566597453226,FOOD,147.7418,1618.5598
0.053397989,11,1975.0,7.9762391700926,Low Fat,Small,Tier 2,Supermarket Type1,6.65,0.9130599700147435,FOOD,149.3734,296.9468
0.043828293,15,1983.0,5.3211842874714,Low Fat,Small,Tier 3,Grocery Store,6.59,1.5053209828474534,Non-Consumable,121.4098,241.0196
0.214139786,28,2005.0,21.9282567100576,Regular,Small,Tier 1,Grocery Store,9.195,1.4547952486513225,FOOD,102.4016,202.4032
0.109075742,9,1990.0,4.6805709801104,Regular,Small,Tier 2,Supermarket Type1,9.395,0.8883193651351394,Drinks,42.9112,426.112
0.012448294,16,1982.0,2.3438544220368,Low Fat,Small,Tier 1,Supermarket Type1,19.75,0.997924193542698,FOOD,188.2872,2647.2208
0.064030636,4,1961.0,9.890364128468,Low Fat,Medium,Tier 3,Supermarket Type2,7.56,0.8451566584700066,FOOD,154.463,2503.408
0.14781046,26,1994.0,34.715001132336,Low Fat,High,Tier 3,Supermarket Type1,20.25,0.9988069763851979,Non-Consumable,234.8616,2812.3392
0.071136948,11,1983.0,5.4327002639808,Low Fat,Small,Tier 2,Supermarket Type1,20.6,0.8090124701779238,Non-Consumable,76.3696,372.848
0.07566089,11,1990.0,11.004452749516,Regular,Small,Tier 2,Supermarket Type1,6.575,1.0024091231847527,FOOD,145.4444,2612.5992
0.16102755,11,2012.0,40.91732589357,Regular,Small,Tier 2,Supermarket Type1,19.7,0.9994048600290257,FOOD,254.1014,4845.0266
0.029893094,15,1991.0,2.424210351024,Regular,Small,Tier 3,Grocery Store,13.5,1.501997628456055,FOOD,81.096,159.792
0.027761289,11,2000.0,2.3824682697222,Low Fat,Small,Tier 2,Supermarket Type1,6.28,1.0024853766346848,Drinks,85.8198,872.198
0.012272797,9,1969.0,1.9671992674518,Low Fat,Small,Tier 2,Supermarket Type1,18.25,0.9997633536558642,FOOD,160.2894,3235.788
0.174317307,9,1979.0,18.616460845294803,Low Fat,Small,Tier 2,Supermarket Type1,9.3,0.9573075217439472,FOOD,106.7964,841.5712
0.135707553,9,1990.0,23.157435400536603,Low Fat,Small,Tier 2,Supermarket Type1,16.6,0.8982868427742875,Drinks,170.6422,1379.5376
0.068219025,11,1981.0,13.571670202965,Low Fat,Small,Tier 2,Supermarket Type1,16.35,0.8179840982593841,FOOD,198.9426,3559.3668
0.021468792,11,1995.0,5.4031582266000004,Low Fat,Small,Tier 2,Supermarket Type1,10.0,1.0010109333889567,Non-Consumable,251.675,4244.475
0.163882129,28,1962.0,18.5599460970822,Regular,Medium,Tier 3,Supermarket Type3,8.05,0.997043436741122,FOOD,113.2518,3415.554
0.082250143,6,1989.0,9.733810923192,Low Fat,Small,Tier 2,Supermarket Type1,7.535,1.0032448969716852,Drinks,118.344,3115.944
0.046026479,14,1965.0,9.0445897459236,Low Fat,Medium,Tier 1,Supermarket Type1,4.92,0.9994653504499769,FOOD,196.5084,3769.7596
0.09807119,16,2002.0,10.685797633924,Low Fat,Small,Tier 1,Supermarket Type1,6.385,1.0,Drinks,108.9596,1186.4556
0.052149675,14,1955.0,6.16995320847,Low Fat,Medium,Tier 1,Supermarket Type1,18.5,1.0011930205910018,FOOD,118.3124,1540.6612
0.040911824,26,2001.0,5.8223825972896,Low Fat,High,Tier 3,Supermarket Type1,11.6,0.8534985061990781,Drinks,142.3154,2552.6772
0.056235142,6,1953.0,5.7360744602272,Low Fat,Small,Tier 2,Supermarket Type1,17.35,1.0048108582122635,FOOD,102.0016,1619.2256
0.062170334,11,2003.0,3.7896673133708,Regular,Small,Tier 2,Supermarket Type1,16.7,0.8993895677461046,FOOD,60.9562,829.5868
0.032427039,26,2008.0,4.789804416097799,Regular,High,Tier 3,Supermarket Type1,10.895,0.8805138853915686,FOOD,147.7102,1166.4816
0.099309997,11,1981.0,9.081521847661401,Low Fat,Small,Tier 2,Supermarket Type1,18.35,0.8717782322237605,FOOD,91.4462,1665.8316
0.05310896,6,1991.0,10.284571347583999,Low Fat,Small,Tier 2,Supermarket Type1,18.75,0.9075426035051222,FOOD,193.6504,2876.256
0.044843161,4,1995.0,11.0394983436122,Low Fat,Medium,Tier 3,Supermarket Type2,9.3,0.9027328612826889,Non-Consumable,246.1802,2702.4822
0.164966345,28,1976.0,31.259010808283996,Low Fat,Small,Tier 1,Grocery Store,13.5,1.4724029858382546,Drinks,189.4872,189.0872
0.032435437,9,2000.0,4.050310324501,Regular,Small,Tier 2,Supermarket Type1,8.26,0.9966412908685023,Drinks,124.873,2956.152
0.06961884,16,1966.0,18.123538446768,Low Fat,Small,Tier 1,Supermarket Type1,12.8,0.8978670633259478,FOOD,260.3252,8132.0812
0.08165147,4,1958.0,21.098641866236,Low Fat,Medium,Tier 3,Supermarket Type2,16.75,1.002742917331823,FOOD,258.3988,1541.9928
0.028723187,28,1984.0,3.786606465397,Low Fat,Medium,Tier 3,Supermarket Type3,14.0,0.8837358948438152,Non-Consumable,131.831,3635.268
0.020994339,11,2008.0,5.367563867980801,Low Fat,Small,Tier 2,Supermarket Type1,10.895,1.000709730261389,Non-Consumable,255.6672,4346.3424
0.026561057,14,1963.0,2.489089773584,Regular,Medium,Tier 1,Supermarket Type1,16.85,1.0012924552688072,FOOD,93.712,466.06
0.100262068,15,1953.0,17.0057701920976,Regular,Small,Tier 3,Grocery Store,20.0,1.3661275980278755,FOOD,169.6132,169.1132
0.057012606,26,2011.0,12.8301396592824,Low Fat,High,Tier 3,Supermarket Type1,16.0,0.998405959522907,FOOD,225.0404,5851.0504
0.041009558,14,1979.0,5.792583663676799,Low Fat,Medium,Tier 1,Supermarket Type1,16.0,1.0006230385134804,FOOD,141.2496,2681.8424
0.028578012,6,1986.0,4.3505450788080005,Low Fat,Small,Tier 2,Supermarket Type1,8.93,0.918796620472424,Drinks,152.234,3828.35
0.022303452333333335,14,1978.0,2.268238798847667,Regular,Medium,Tier 1,Supermarket Type1,9.6,1.0,FOOD,101.699,2373.577
0.045088724,28,2010.0,1.7906445671912,Low Fat,Medium,Tier 3,Supermarket Type3,19.1,0.9176623047225586,Drinks,39.7138,1096.5726
0.018757586,28,1972.0,1.8183303747024,Low Fat,Medium,Tier 3,Supermarket Type3,12.5,0.8943295925690018,Non-Consumable,96.9384,2167.8448
